都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
熊本県,熊本市大江町,130,43,0,32,47,30,,井戸,用水,40,,,,,,6.6,7.3,,,,454,,,,2.04,,,,,,,,,,,,,0.46,,,,,,,,,98,,,,,7.614,,,,,,,,,106.7,,,,,,,,,42.8,,,,,,,,,,,mg/L,1962-02-26 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市大江町,130,43,20,32,48,0,,井戸,用水,10.3,,,,,,6.9,7.5,,,,344,,,,0.61,,,,,,,,,,,,,,,,,,,,,,25.2,,,,,13.015,,,,,,,,,122,,,,,,,,,42.2,,,,,,,,,,,mg/L,1962-02-26 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市池田町,130,42,10,32,49,50,,井戸,用水,66,,,,,,7.1,7.3,,,,222,,,,2.01,,,,,,,,,,,,,0.51,,,0.59,,,,,,25.5,,,,,7.216,,,,,,,,,76.2,,,,,,,,,44.9,,,,,,,,,,,mg/L,1962-02-27 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市池田町,130,41,50,32,49,40,,井戸,用水,,,,,,,6.9,7.3,,,,230,,,,1.14,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,13.723,,,,,,,,,76.2,,,,,,,,,34.8,,,,,,,,,,,mg/L,1962-02-27 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市健軍町,130,46,0,32,48,0,,井戸,用水,55,,,,,,6.9,7.2,,,,170,,,,0.95,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,3.32,,,,,,,,,61,,,,,,,,,39.1,,,,,,,,,,,mg/L,1962-02-27 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市,,,,,,,,井戸,用水,,,,,,,7.4,7.4,,,,112,,,,1.26,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.855,,,,,,,,,73.2,,,,,,,,,42.8,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市島崎町,130,42,0,32,48,20,,井戸,用水,59,,,,,,6.9,7.4,,,,180,,,,1.64,,,,,,,,,,,,,0.33,,,,,,,,,32,,,,,10.491,,,,,,,,,109.8,,,,,,,,,44.4,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市春日町,130,41,30,32,47,0,,井戸,用水,6,,,,,白濁（約２０度）,7,7.5,,,,138,,,,4.49,,,,,,,,,,,,,0.3,,,3.4,,,,,,29.3,,,,,0.575,,,,,,,,,125,,,,,,,,,41.7,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市島崎町,130,41,40,32,48,30,,井戸,用水,4.85,,,,,,6.4,7.1,,,,292,,,,2.64,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,10.491,,,,,,,,,82.3,,,,,,,,,36.4,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市田崎町,130,40,50,32,47,10,,井戸,用水,50,,,,,,7.4,7.5,,,,154,,,,8.47,,,,,,,,,,,,,,,,,,,,,,21,,,,,0.398,,,,,,,,,140.3,,,,,,,,,41.2,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市出水町,130,43,40,32,47,20,,井戸,用水,,,,,,,6.6,7.3,,,,304,,,,2.46,,,,,,,,,,,,,,,,,,,,,,31,,,,,10.182,,,,41.81,,,,,88.4,,,,,,,,,41.2,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市北新坪井町,130,43,30,32,48,40,,井戸,用水,60.6,,,,,,6.9,7.4,,,,380,,,,5.37,,,,,,,,,,,,,0.63,,,,,,,,,80.7,,,,,16.114,,,,41.15,,,,,183,,,,,,,,,43.8,,,,,,,,,,,mg/L,1962-02-28 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,熊本市上熊本花園町,130,42,0,32,49,10,,井戸,用水,,,,,,微濁,6.9,7.3,,,,240,,,,3.16,,,,,,,,,,,,,,,,0.3,,,,,,34.1,,,,,15.051,,,,,,,,,100.6,,,,,,,,,37.4,,,,,,,,,,,mg/L,1962-03-03 00:00:00,"熊本市およびその付近の地下水事情について,工業用水,1963"
熊本県,,130,43,30,32,51,0,,湧泉,用水,,,,19.1,,,7.1,7.5,,,,,,,,1.3,,,13.7,4.3,,,0,3,8.9,,,,,0,0.37,,,,,,,12.3,,,,0,,,,,3,,,,,64.7,,,,,,,,,54,,,3.66,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,,130,44,20,32,47,20,,湧泉,用水,,,,18.6,,,6.9,7.4,,,,,,,,9.8,,,9.9,4.3,,,0,5.2,13.8,,,,,0,0.12,,,,,,,10.1,,,,0,,,,,23,,,,,59.8,,,,,,,,,51.5,,,4.49,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,,130,47,0,32,45,10,,湧泉,用水,,,,19.5,,,6.9,7.3,,,,,,,,2.5,,,11.9,5.2,,,0,7.4,17,,,,,0.13,0.12,,,,,,,10.3,,,,0,,,,,18,,,,,72,,,,,,,,,57.4,,,4.65,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,,,,,,,,,湧泉,用水,,,,16.7,,,7.4,7.8,,,,,,,,1.6,,,6.1,2.5,,,0,2.9,10.6,,,,,0,0,,,,,,,7,,,,0,,,,,1,,,,,61,,,,,,,,,45,,,6.42,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,,130,37,0,32,42,10,,湧泉,用水,,,,17.1,,,6.5,7,,,,,,,,4.7,,,6.8,1.6,,,0,3.4,9.9,,,,,0.01,0,,,,,,,8.7,,,,0,,,,,1,,,,,58.6,,,,,,,,,43.5,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,託麻村,130,47,50,32,49,40,,井戸,用水,62,,,18.2,,,6.8,7.2,,,,,,,,4.4,,,8.5,3.9,,,0,3.3,9.3,,,,,0,0.06,,,,,,,12.9,,,,0,,,,,5,,,,,45.1,,,,,,,,,48.7,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,託麻村,130,47,30,32,49,20,,井戸,用水,66,,,18,,,6.9,7.2,,,,,,,,,,,8.1,4.7,,,0,3.5,9.4,,,,,0,0.06,,,,,,,14,,,,0,,,,,3,,,,,45.8,,,,,,,,,50,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,益城町,130,48,20,32,46,30,,井戸,用水,36.3,,,19.1,,,7.1,7.5,,,,,,,,4.7,,,11.9,5.8,,,0,7.5,15.8,,,,,0.01,0,,,,,,,10.5,,,,0,,,,,31,,,,,76.9,,,,,,,,,55.7,,,5.61,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,益城町,130,47,50,32,46,40,,井戸,用水,,,,19,,,7,7.3,,,,,,,,9.2,,,10.3,4.9,,,0,6.4,13.3,,,,,0,0.03,,,,,,,11,,,,0,,,,,27,,,,,62.2,,,,,,,,,51.5,,,5.88,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,46,30,32,46,0,,井戸,用水,,,,19.5,,,6.9,7.3,,,,,,,,7.5,,,12.5,5.3,,,0.1,8.2,16.8,,,,,0,0.03,,,,,,,12,,,,0,,,,,38,,,,,73.2,,,,,,,,,52.7,,,4.79,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,45,20,32,46,20,,井戸,用水,,,,19.3,,,6.9,7.3,,,,,,,,23.1,,,11.7,4.8,,,0,7,16,,,,,0.11,0,,,,,,,10.7,,,,0,,,,,32,,,,,53.7,,,,,,,,,51.5,,,6.07,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,44,20,32,46,20,,井戸,用水,54.6,,,19.1,,,6.9,7.3,,,,,,,,22.2,,,11.1,5.1,,,0,6.8,15.5,,,,,0.05,0,,,,,,,10.5,,,,0,,,,,30,,,,,67.1,,,,,,,,,48.5,,,5.8,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,44,40,32,45,10,,井戸,用水,23.8,,,18.2,,,7.1,7.4,,,,,,,,10.4,,,13.1,5.3,,,0,7.1,19.2,,,,,0,0.09,,,,,,,11.5,,,,0,,,,,35,,,,,80.5,,,,,,,,,57.5,,,5.02,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,43,0,32,45,30,,井戸,用水,45,,,18,,,7,7.4,,,,,,,,3.3,,,13.7,6.3,,,0,8.1,16.7,,,,,0,0,,,,,,,16.4,,,,0,,,,,17,,,,,78.1,,,,,,,,,43.5,,,3.66,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,41,30,32,45,10,,井戸,用水,32.8,,,18.5,,,7.3,7.7,,,,,,,,10.1,,,16.8,8.9,,,0,10.6,7.2,,,,,0.11,0.09,,,,,,,17.8,,,,0,,,,,11,,,,,84.2,,,,,,,,,51.5,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,43,10,32,44,40,,井戸,用水,18.2,,,18.7,,,7.3,7.5,,,,,,,,2.7,,,10.6,6.7,,,0,8.7,7.7,,,,,0.01,0,,,,,,,6.6,,,,0,,,,,7,,,,,95.2,,,,,,,,,47.4,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,上益城郡喜島村,130,46,30,32,44,20,,井戸,用水,27.3,,,18.2,,,7.2,7.5,,,,,,,,12.9,,,9.3,5.9,,,0.1,5.8,5.8,,,,,0.11,0.06,,,,,,,12.2,,,,0,,,,,5,,,,,63.4,,,,,,,,,55.8,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,上益城郡喜島村,130,45,20,32,44,10,,井戸,用水,18.2,,,18.9,,,6.9,7.4,,,,,,,,25.6,,,5.5,3.2,,,0,4.3,13.1,,,,,0.02,0.09,,,,,,,7.3,,,,0,,,,,5,,,,,65.9,,,,,,,,,33.3,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡,130,43,40,32,42,10,,井戸,用水,18.2,,,18.5,,,7.3,7.4,,,,,,,,8.4,,,6.1,3,,,0.1,1.5,4.1,,,,,0,0.01,,,,,,,7.3,,,,0,,,,,1,,,,,28.1,,,,,,,,,54.2,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡,130,43,40,32,43,50,,井戸,用水,27.3,,,18,,,7,7.4,,,,,,,,6.7,,,6.9,6.2,,,0,12.8,9.9,,,,,0.03,0.1,,,,,,,7.1,,,,0,,,,,5,,,,,112.2,,,,,,,,,43.5,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,39,40,32,46,50,,井戸,用水,58.2,,,22.5,,,7.4,7.9,,,,,,,,5,,,63,7.1,,,0.1,1,4,,,,,0,0.11,,,,,,,49,,,,0,,,,,12,,,,,97.6,,,,,,,,,55.7,,,1.34,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市,130,40,50,32,45,50,,井戸,用水,,,,20.3,,,7.4,7.6,,,,,,,,10.3,,,31.3,8,,,0.5,8.1,15.9,,,,,1,0,,,,,,,21.3,,,,0,,,,,15,,,,,123.2,,,,,,,,,59,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,飽託郡飽田村,130,39,20,32,45,20,,井戸,用水,45,,,19.9,,,8.3,,,,,,,,,15,,,67,5,,,0.4,0.4,0.7,,,,,0.16,0.05,,,,,,,21.3,,,,0,,,,,3,,,,,147.9,,,,,,,,,,,,0.15,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市川尻,130,41,40,32,44,30,,井戸,用水,,,,19.9,,,7.4,7.6,,,,,,,,23.6,,,51.2,12.8,,,,12.4,17.1,,,,,1.78,0.48,,,,,,,70,,,,0,,,,,13,,,,,137.9,,,,,,,,,51.5,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市川尻,130,41,40,32,44,30,,井戸,用水,180,,,,,,7.2,7.6,,,,,,,,3.4,,,32.9,7.3,,,0,5.6,10.9,,,,,,,0.07,,,,,,22,,,,,,,,,34,,,,,87.7,,,,,,,,,47.5,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市川尻,130,41,20,32,44,20,,井戸,用水,,,,18.2,,,7.5,7.6,,,,,,,,18.2,,,33.4,7.3,,,0.2,7.2,9.1,,,,,1.6,0,,,,,,,24.5,,,,0,,,,,11,,,,,95.2,,,,,,,,,43.5,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡富合,130,42,0,32,43,40,,井戸,用水,45.5,,,18.5,,,7.3,7.9,,,,,,,,6.1,,,37.8,14,,,0.9,2,2.3,,,,,0.15,0.02,,,,,,,12.6,,,,0,,,,,20,,,,,100,,,,,,,,,54.2,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,飽託郡天明,130,39,50,32,43,40,,井戸,用水,45,,,18.9,,,8.3,,,,,,,,,10,,,65,3,,,,0.2,1.3,,,,,0.07,0.05,,,,,,,28.8,,,,0,,,,,24,,,,,104.7,,,,,,,,,,,,0.65,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡,130,39,10,32,43,0,,井戸,用水,,,,18.8,,,7.8,,,,,,,,,7,,,79,5,,,0.6,1.3,1.7,,,,,0.17,0.06,,,,,,,45.9,,,,0,,,,,20,,,,,141.6,,,,,,,,,,,,0.18,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡,130,40,20,32,42,20,,井戸,用水,50,,,18.5,,,7.6,,,,,,,,,21,,,70,5,,,0.9,0.9,1.6,,,,,0.09,0.14,,,,,,,24.5,,,,0,,,,,5,,,,,167.7,,,,,,,,,,,,0.65,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,下益城郡,130,41,0,32,42,10,,井戸,用水,36,,,18.1,,,8.1,,,,,,,,,1.3,,,57,2.8,,,0.1,0.1,0.5,,,,,0,0.06,,,,,,,22,,,,0,,,,,5,,,,,114.7,,,,,,,,,47.5,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,宇土郡宇土,130,39,20,32,41,20,,井戸,用水,,,,22.9,,,7.9,,,,,,,,,12.9,,,186.6,10.6,,,0.7,7.5,17.9,,,,,0.16,0,,,,,,,240.6,,,,0,,,,,5,,,,,173.2,,,,,,,,,46,,,0,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,宇土郡宇土,130,38,0,32,42,0,,井戸,用水,45.5,,,16.4,,,7.3,7.7,,,,,,,,14.3,,,112.6,11.2,,,,2.6,8.9,,,,,0.5,0.42,,,,,,,81.1,,,,0,,,,,1,,,,,237.9,,,,,,,,,54.2,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,宇土郡宇土,130,38,0,32,42,0,,井戸,用水,54.5,,,20.9,,,,,,,,,,,,21.4,,,106.8,6.7,,,0.1,1.3,3.3,,,,,,,,,,,,,79.7,,,,,,,,,30,,,,,139.1,,,,,,,,,,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市八景水谷,130,43,30,32,50,40,,井戸,用水,140,,,24,,,7.5,,,,,,,,,4.1,,,54.2,8.5,,,0,4.5,28.5,,,,,,,,,,,,,74.7,,,,,,,,,11,,,,,133,,,,,,,,,56,,,,,,,,,0,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市八景水谷,130,43,30,32,50,40,,井戸,用水,45,,,21.6,,,7.3,,,,,,,,,4.7,,,32.9,7.2,,,0,3.3,17.5,,,,,,,,,,,,,33.4,,,,,,,,,9,,,,,104.9,,,,,,,,,53,,,,,,,,,0,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,熊本市花園町,130,42,0,32,49,10,,井戸,用水,,,,16.8,,,6.9,,,,,,,,,3.8,,,12.5,6.9,,,0,4.2,14.5,,,,,,,0.01,,,,,,18,,,,0,,,,,8,,,,,70.8,,,,,,,,,58.7,,,,,,,,,0.22,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,,130,42,20,32,48,50,,井戸,用水,140,,,17.8,,,7.3,,,,,,,,,4.5,,,8.1,3.1,,,0,3.4,11.7,,,,,,,0.02,,,,,,4.8,,,,0.24,,,,,5,,,,,74.4,,,,,,,,,47.5,,,,,,,,,0.08,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,本山町,130,42,0,32,47,0,,井戸,用水,,,,20.6,,,7,,,,,,,,,10.2,,,25.3,9.5,,,0,18,23,,,,,,,0.02,,,,,,24,,,,0.64,,,,,44,,,,,161.8,,,,,,,,,49,,,,,,,,,0.15,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,春日町,130,41,30,32,47,0,,井戸,用水,50,,,19.8,,白濁,6.9,,,,,,,,,6.4,,,37.6,7,,,0,6.9,11.7,,,,,,,3.04,,,,,,23.5,,,,0,,,,,23,,,,,117.1,,,,,,,,,53,,,,,,,,,0.28,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,川尻町,130,41,10,32,44,40,,井戸,用水,,,,18.5,,,8,,,,,,,,,42.2,,,83.3,4,,,0,0,1.4,,,,,,,0.68,,,,,,27.3,,,,0,,,,,39,,,,,150.1,,,,,,,,,47.5,,,,,,,,,,,mg/L,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,川尻町,130,41,0,32,44,20,,井戸,用水,60,,,,,,7.3,7.6,,,,,,,,2,,,,,,,0,,,,,,,,,0.48,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961-05-01 00:00:00,熊本平野および周辺地域の工業用水源，地調月報，1964
熊本県,玉名市,130,33,40,32,55,50,,井戸,温泉・鉱泉,,,,,,,,,,,,,,,,,,,99.6,1.5,,,,4,10.6,,,,0,,,0,,,,,,93.7,,,,,,,,,22.6,,,,,98.85,,,,,,,,,36.2,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,玉名市,130,33,30,32,55,40,,井戸,用水,70,,,22,,,7,7.5,,,,,,,,0.59,,,35.8,4.9,,,3.1,0.3,21.1,,,,0,0,,0.03,,,,,,43.6,,,,0,,,,,13.7,,,,,93.97,,,,,,,,,52.5,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,玉名市,130,33,40,32,55,20,,井戸,用水,,,,20.6,,,7.3,7.5,,,,,,,,1.31,,,43.5,7.3,,,0.1,7.9,23.7,,,,0,0,,,,,,,,68.8,,,,0,,,,,13.3,,,,,98.85,,,,,,,,,57.3,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,玉名市,130,34,30,32,55,40,,井戸,用水,,,,19.5,,,7.2,7.4,,,,,,,,0.94,,,61.7,3.9,,,0.1,3.1,26.4,,,,0,0,,0.02,,,,,,99.4,,,,0,,,,,23.4,,,,,63.46,,,,,,,,,53.7,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,玉名市,130,32,30,32,54,30,,井戸,用水,30.7,,,17.4,,,7.4,7.5,,,,,,,,0.73,,,50.5,7.3,,,0.3,7.9,13.4,,,,0,0.34,,0.34,,,,,,74,,,,0,,,,,16.7,,,,,85.43,,,,,,,,,51.7,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,玉名市,130,32,0,32,54,0,,井戸,用水,78,,,17.4,,,7.4,7.6,,,,,,,,0.89,,,27.7,7.5,,,0.4,10.6,13,,,,0,0.66,,0.66,,,,,,42.8,,,,0,,,,,10,,,,,104.95,,,,,,,,,51,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
熊本県,岱明村,130,31,20,32,55,0,,井戸,用水,,,,17.6,,,7,7.2,,,,,,,,0.5,,,10.3,4.5,,,0.5,8.1,20.9,,,,0,0,,0.03,,,,,,10.6,,,,0,,,,,17.4,,,,,102.51,,,,,,,,,52.5,,,,,,,,,,,mg/L,1964-12-01 00:00:00,"無機の水質からみた熊本県玉名平野の地下水,地調月報,1967"
